state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
05,064,00331,SUB-DISTRICT,Someshwar,141,40282,18214,22068
05,064,00332,SUB-DISTRICT,Jainti,117,30981,14809,16172
05,064,00333,SUB-DISTRICT,Bhanoli,224,57824,26948,30876
05,065,00000,DISTRICT,Champawat,662,221305,110842,110463
05,065,00334,SUB-DISTRICT,Champawat,186,49723,25224,24499
05,065,00335,SUB-DISTRICT,Pati,139,45504,23038,22466
05,065,00336,SUB-DISTRICT,Lohaghat,267,78551,38240,40311
05,065,00337,SUB-DISTRICT,Poornagiri,70,47527,24340,23187
05,066,00000,DISTRICT,Nainital,1097,582871,299257,283614
05,066,00338,SUB-DISTRICT,Kosya Kutauli,118,31557,15657,15900
05,066,00339,SUB-DISTRICT,Betalghat,68,21265,10421,10844
05,066,00340,SUB-DISTRICT,Nainital,234,93583,48479,45104
05,066,00341,SUB-DISTRICT,Dhari,157,78733,40137,38596
05,066,00342,SUB-DISTRICT,"Haldwani
",202,119243,61676,57567
05,066,00343,SUB-DISTRICT,Ramnagar,146,98951,50542,48409
05,066,00344,SUB-DISTRICT,Kaladhungi,123,52459,26859,25600
05,066,00345,SUB-DISTRICT,Lalkuan,49,87080,45486,41594
05,067,00000,DISTRICT,Udham Singh Nagar,674,1062142,550470,511672
05,067,00346,SUB-DISTRICT,Kashipur,73,144297,75486,68811
05,067,00347,SUB-DISTRICT,Jaspur,97,112466,58959,53507
05,067,00348,SUB-DISTRICT,Bajpur,122,141749,73703,68046
05,067,00349,SUB-DISTRICT,Kichha,88,160697,84322,76375
05,067,00350,SUB-DISTRICT,Gadarpur,71,144204,74775,69429
05,067,00351,SUB-DISTRICT,Sitarganj,127,178154,91916,86238
05,067,00352,SUB-DISTRICT,"Khatima
",96,180575,91309,89266
05,068,00000,DISTRICT,Hardwar,518,1197328,633784,563544
05,068,00353,SUB-DISTRICT,Roorkee,266,645902,342776,303126
05,068,00354,SUB-DISTRICT,Hardwar,121,336937,177694,159243
05,068,00355,SUB-DISTRICT,"Laksar
",131,214489,113314,101175
06,000,00000,STATE,HARYANA,6642,16509359,8774006,7735353
06,069,00000,DISTRICT,Panchkula,206,248063,133153,114910
06,069,00356,SUB-DISTRICT,Kalka,95,94154,49527,44627
06,069,00357,SUB-DISTRICT,Panchkula,111,153909,83626,70283
06,070,00000,DISTRICT,Ambala,461,627576,331703,295873
06,070,00358,SUB-DISTRICT,Naraingarh,167,197785,104668,93117
06,070,00359,SUB-DISTRICT,Ambala,159,215397,113863,101534
06,070,00360,SUB-DISTRICT,Barara,135,214394,113172,101222
06,071,00000,DISTRICT,Yamunanagar,611,741376,393957,347419
06,071,00361,SUB-DISTRICT,Jagadhri,293,417788,223433,194355
06,071,00362,SUB-DISTRICT,Bilaspur,176,159953,84420,75533
06,071,00363,SUB-DISTRICT,Chhachhrauli,142,163635,86104,77531
06,072,00000,DISTRICT,Kurukshetra,407,685430,361020,324410
06,072,00364,SUB-DISTRICT,Shahbad,63,87569,46283,41286
06,072,00365,SUB-DISTRICT,Pehowa,106,202728,106407,96321
06,072,00366,SUB-DISTRICT,Thanesar,238,395133,208330,186803
06,073,00000,DISTRICT,Kaithal,267,838293,445931,392362
06,073,00367,SUB-DISTRICT,Guhla,87,156299,82006,74293
06,073,00368,SUB-DISTRICT,Kaithal,128,478398,255597,222801
06,073,00369,SUB-DISTRICT,Fatehpur Pundri,52,203596,108328,95268
06,074,00000,DISTRICT,Karnal,417,1050514,557110,493404
06,074,00370,SUB-DISTRICT,Nilokheri,76,163219,86167,77052
06,074,00371,SUB-DISTRICT,Indri,106,145106,76674,68432
06,074,00372,SUB-DISTRICT,Karnal,130,385828,205154,180674
06,074,00373,SUB-DISTRICT,Assandh,54,206079,109350,96729
06,074,00374,SUB-DISTRICT,Gharaunda,51,150282,79765,70517
06,075,00000,DISTRICT,Panipat,176,650352,349642,300710
06,075,00375,SUB-DISTRICT,Panipat,75,276259,148063,128196
06,075,00376,SUB-DISTRICT,Israna,27,108196,57882,50314
06,075,00377,SUB-DISTRICT,Samalkha,74,265897,143697,122200
06,076,00000,DISTRICT,Sonipat,319,996637,538750,457887
06,076,00378,SUB-DISTRICT,Gohana,81,306326,164182,142144
06,076,00379,SUB-DISTRICT,Ganaur,60,171286,93456,77830
06,076,00380,SUB-DISTRICT,Sonipat,135,383181,207546,175635
06,076,00381,SUB-DISTRICT,Kharkhoda,43,135844,73566,62278
06,077,00000,DISTRICT,Jind,302,1028569,550519,478050
06,077,00382,SUB-DISTRICT,Narwana,107,405416,216101,189315
06,077,00383,SUB-DISTRICT,Jind,96,309202,165870,143332
06,077,00384,SUB-DISTRICT,Julana,29,100653,54123,46530
06,077,00385,SUB-DISTRICT,Safidon,70,213298,114425,98873
06,078,00000,DISTRICT,Fatehabad,245,762423,400814,361609
06,078,00386,SUB-DISTRICT,Ratia,66,142398,74160,68238
06,078,00387,SUB-DISTRICT,Tohana,84,192105,101218,90887
06,078,00388,SUB-DISTRICT,Fatehabad,95,427920,225436,202484
06,079,00000,DISTRICT,Sirsa,327,975941,514177,461764
06,079,00389,SUB-DISTRICT,Dabwali,70,217056,114127,102929
06,079,00390,SUB-DISTRICT,Sirsa,181,512701,270450,242251
06,079,00391,SUB-DISTRICT,Rania,46,150541,79306,71235
06,079,00392,SUB-DISTRICT,Ellenabad,30,95643,50294,45349
06,080,00000,DISTRICT,Hisar,268,1190443,634139,556304
06,080,00393,SUB-DISTRICT,Adampur,28,121421,64324,57097
06,080,00394,SUB-DISTRICT,Hisar,148,645364,342554,302810
06,080,00395,SUB-DISTRICT,Narnaund,30,123638,66470,57168
06,080,00396,SUB-DISTRICT,Hansi,62,300020,160791,139229
06,081,00000,DISTRICT,Bhiwani,442,1313123,696212,616911
06,081,00397,SUB-DISTRICT,Bawani Khera,19,106746,56427,50319
06,081,00398,SUB-DISTRICT,Bhiwani,82,357641,191355,166286
06,081,00399,SUB-DISTRICT,Tosham,60,175907,93148,82759
06,081,00400,SUB-DISTRICT,Siwani,33,81040,42776,38264
06,081,00401,SUB-DISTRICT,Loharu,78,145850,76510,69340
06,081,00402,SUB-DISTRICT,Dadri,116,327855,173205,154650
06,081,00403,SUB-DISTRICT,Badhra,54,118084,62791,55293
06,082,00000,DISTRICT,Rohtak,136,615040,332034,283006
06,082,00404,SUB-DISTRICT,Maham,31,182566,98571,83995
06,082,00405,SUB-DISTRICT,Rohtak,83,329211,177499,151712
06,082,00406,SUB-DISTRICT,Sampla,22,103263,55964,47299
06,083,00000,DISTRICT,Jhajjar,247,715066,384219,330847
06,083,00407,SUB-DISTRICT,Beri,38,139857,74858,64999
06,083,00408,SUB-DISTRICT,Bahadurgarh,60,226074,122895,103179
06,083,00409,SUB-DISTRICT,Jhajjar,97,208862,110998,97864
06,083,00410,SUB-DISTRICT,Matenhail,52,140273,75468,64805
06,084,00000,DISTRICT,Mahendragarh,369,789233,416358,372875
06,084,00411,SUB-DISTRICT,Mahendragarh,149,362264,190767,171497
06,084,00412,SUB-DISTRICT,Narnaul,220,426969,225591,201378
06,085,00000,DISTRICT,Rewari,389,666902,349710,317192
06,085,00413,SUB-DISTRICT,Kosli,52,117440,60949,56491
06,085,00414,SUB-DISTRICT,Rewari,258,436188,228883,207305
06,085,00415,SUB-DISTRICT,Bawal,79,113274,59878,53396
06,086,00000,DISTRICT,Gurgaon,229,472179,251462,220717
06,086,00416,SUB-DISTRICT,Pataudi,53,78688,41060,37628
06,086,00417,SUB-DISTRICT,Gurgaon,32,67331,36026,31305
06,086,00418,SUB-DISTRICT,Farrukhnagar,49,121335,63814,57521
06,086,00419,SUB-DISTRICT,Manesar,34,93158,51159,41999
06,086,00420,SUB-DISTRICT,Sohna,61,111667,59403,52264
06,087,00000,DISTRICT,Mewat ,412,965157,506086,459071
06,087,00421,SUB-DISTRICT,Taoru,79,138172,72575,65597
06,087,00422,SUB-DISTRICT,Nuh,103,265114,139678,125436
06,087,00423,SUB-DISTRICT,Ferozepur Jhirka,143,307239,160615,146624
06,087,00424,SUB-DISTRICT,Punahana,87,254632,133218,121414
06,088,00000,DISTRICT,Faridabad,144,370878,198103,172775
06,088,00425,SUB-DISTRICT,Faridabad,62,160275,86260,74015
06,088,00426,SUB-DISTRICT,Ballabgarh,82,210603,111843,98760
06,089,00000,DISTRICT,Palwal ,268,806164,428907,377257
06,089,00427,SUB-DISTRICT,Palwal,143,345842,184610,161232
06,089,00428,SUB-DISTRICT,Hathin,79,254594,134538,120056
06,089,00429,SUB-DISTRICT,Hodal,46,205728,109759,95969
07,000,00000,STATE,NCT OF DELHI,103,419042,226321,192721
07,090,00000,DISTRICT,North West,48,213950,115680,98270
07,090,00430,SUB-DISTRICT,Narela,36,168739,91524,77215
07,090,00431,SUB-DISTRICT,Saraswati Vihar,12,45211,24156,21055
07,090,00432,SUB-DISTRICT,Model Town,0,0,0,0
07,091,00000,DISTRICT,North,2,17746,9546,8200
07,091,00433,SUB-DISTRICT,Civil Lines,2,17746,9546,8200
07,091,00434,SUB-DISTRICT,Sadar Bazar,0,0,0,0
07,091,00435,SUB-DISTRICT,Kotwali,0,0,0,0
07,092,00000,DISTRICT,North East,8,21527,11718,9809
07,092,00436,SUB-DISTRICT,Seelam Pur,8,21527,11718,9809
07,092,00437,SUB-DISTRICT,Shahdara,0,0,0,0
07,092,00438,SUB-DISTRICT,Seema Puri,0,0,0,0
07,093,00000,DISTRICT,East,1,3530,1861,1669
07,093,00439,SUB-DISTRICT,Gandhi Nagar,0,0,0,0
07,093,00440,SUB-DISTRICT,Vivek Vihar,0,0,0,0
07,093,00441,SUB-DISTRICT,Preet Vihar,1,3530,1861,1669
07,094,00000,DISTRICT,New Delhi,0,0,0,0
07,094,00442,SUB-DISTRICT,Connaught Place,0,0,0,0
07,094,00443,SUB-DISTRICT,Chanakya Puri,0,0,0,0
07,094,00444,SUB-DISTRICT,Parliament Street,0,0,0,0
07,095,00000,DISTRICT,Central,0,0,0,0
07,095,00445,SUB-DISTRICT,Darya Ganj,0,0,0,0
07,095,00446,SUB-DISTRICT,Pahar Ganj,0,0,0,0
07,095,00447,SUB-DISTRICT,Karol Bagh,0,0,0,0
07,096,00000,DISTRICT,West,2,6420,3355,3065
07,096,00448,SUB-DISTRICT,Patel Nagar,0,0,0,0
07,096,00449,SUB-DISTRICT,Rajouri Garden,0,0,0,0
07,096,00450,SUB-DISTRICT,Punjabi Bagh,2,6420,3355,3065
07,097,00000,DISTRICT,South West,39,143676,77342,66334
07,097,00451,SUB-DISTRICT,Najafgarh,39,143676,77342,66334
07,097,00452,SUB-DISTRICT,Delhi Cantonment,0,0,0,0
07,097,00453,SUB-DISTRICT,Vasant Vihar,0,0,0,0
07,098,00000,DISTRICT,South,3,12193,6819,5374
07,098,00454,SUB-DISTRICT,Hauz Khas,3,12193,6819,5374
07,098,00455,SUB-DISTRICT,Defence Colony,0,0,0,0
07,098,00456,SUB-DISTRICT,Kalkaji,0,0,0,0
08,000,00000,STATE,RAJASTHAN,43264,51500352,26641747,24858605
08,099,00000,DISTRICT,Ganganagar ,2855,1433736,758269,675467
08,099,00457,SUB-DISTRICT,Karanpur,205,111571,58524,53047
08,099,00458,SUB-DISTRICT,Ganganagar,299,231726,122422,109304
08,099,00459,SUB-DISTRICT,Sadulshahar,201,122132,65670,56462
08,099,00460,SUB-DISTRICT,Padampur,242,134303,70486,63817
08,099,00461,SUB-DISTRICT,Raisinghnagar,378,168125,87853,80272
08,099,00462,SUB-DISTRICT,Anupgarh,398,153546,80721,72825
08,099,00463,SUB-DISTRICT,Gharsana,426,141840,74925,66915
08,099,00464,SUB-DISTRICT,Vijainagar,265,120048,63482,56566
08,099,00465,SUB-DISTRICT,Suratgarh,441,250445,134186,116259
08,100,00000,DISTRICT,Hanumangarh,1831,1424228,746887,677341
08,100,00466,SUB-DISTRICT,Sangaria,184,122524,64424,58100
08,100,00467,SUB-DISTRICT,Tibi,247,165217,86128,79089
08,100,00468,SUB-DISTRICT,Hanumangarh,392,273661,143675,129986
08,100,00469,SUB-DISTRICT,Pilibanga,291,178427,93906,84521
08,100,00470,SUB-DISTRICT,Rawatsar,306,169991,88812,81179
08,100,00471,SUB-DISTRICT,Nohar,208,264752,139091,125661
08,100,00472,SUB-DISTRICT,Bhadra,203,249656,130851,118805
08,101,00000,DISTRICT,Bikaner,857,1563553,821434,742119
08,101,00473,SUB-DISTRICT,Bikaner,108,256830,135199,121631
08,101,00474,SUB-DISTRICT,Poogal,56,67163,35567,31596
08,101,00475,SUB-DISTRICT,Lunkaransar,125,213627,111409,102218
08,101,00476,SUB-DISTRICT,Kolayat,209,251344,133015,118329
08,101,00477,SUB-DISTRICT,Nokha,145,374177,196589,177588
08,101,00478,SUB-DISTRICT,Khajuwala,54,76899,40662,36237
08,101,00479,SUB-DISTRICT,Chhatargarh,64,82488,43288,39200
08,101,00480,SUB-DISTRICT,Sridungargarh,96,241025,125705,115320
08,102,00000,DISTRICT,Churu,873,1463312,755028,708284
08,102,00481,SUB-DISTRICT,Taranagar,112,179191,93251,85940
08,102,00482,SUB-DISTRICT,Rajgarh,215,303389,157983,145406
08,102,00483,SUB-DISTRICT,Sardarshahar,173,286563,148669,137894
08,102,00484,SUB-DISTRICT,Churu,109,177564,89931,87633
08,102,00485,SUB-DISTRICT,Ratangarh,101,193516,98909,94607
08,102,00486,SUB-DISTRICT,Sujangarh,163,323089,166285,156804
08,103,00000,DISTRICT,Jhunjhunun,926,1647966,842718,805248
08,103,00487,SUB-DISTRICT,Jhunjhunun,271,328886,164506,164380
08,103,00488,SUB-DISTRICT,Chirawa,212,365083,186582,178501
08,103,00489,SUB-DISTRICT,Buhana,137,212033,110115,101918
08,103,00490,SUB-DISTRICT,Khetri,103,232184,121379,110805
08,103,00491,SUB-DISTRICT,Nawalgarh,109,244246,124306,119940
08,103,00492,SUB-DISTRICT,Udaipurwati,94,265534,135830,129704
08,104,00000,DISTRICT,Alwar,2021,3019728,1589508,1430220
08,104,00493,SUB-DISTRICT,Behror,176,312737,164380,148357
08,104,00494,SUB-DISTRICT,Mandawar,146,231628,121648,109980
08,104,00495,SUB-DISTRICT,Kotkasim,116,137339,71907,65432
08,104,00496,SUB-DISTRICT,Tijara,187,257436,135003,122433
08,104,00497,SUB-DISTRICT,Kishangarh Bas,108,150552,78288,72264
08,104,00498,SUB-DISTRICT,Ramgarh,177,243076,127039,116037
08,104,00499,SUB-DISTRICT,Alwar,195,355128,187403,167725
08,104,00500,SUB-DISTRICT,Bansur,147,263663,138905,124758
08,104,00501,SUB-DISTRICT,Thanagazi,163,233395,122907,110488
08,104,00502,SUB-DISTRICT,Rajgarh,249,330096,174921,155175
08,104,00503,SUB-DISTRICT,Lachhmangarh,205,277119,145947,131172
08,104,00504,SUB-DISTRICT,Kathumar,152,227559,121160,106399
08,105,00000,DISTRICT,Bharatpur,1432,2053363,1093357,960006
08,105,00505,SUB-DISTRICT,Pahari,132,198897,103529,95368
08,105,00506,SUB-DISTRICT,Kaman,113,165909,87262,78647
08,105,00507,SUB-DISTRICT,Nagar,164,216286,114149,102137
08,105,00508,SUB-DISTRICT,Deeg,124,181711,96814,84897
08,105,00509,SUB-DISTRICT,Nadbai,119,188725,100796,87929
08,105,00510,SUB-DISTRICT,Kumher,124,177801,94427,83374
08,105,00511,SUB-DISTRICT,Bharatpur,175,200177,106496,93681
08,105,00512,SUB-DISTRICT,Weir,148,240761,128849,111912
08,105,00513,SUB-DISTRICT,Bayana,182,225144,122692,102452
08,105,00514,SUB-DISTRICT,Rupbas,151,257952,138343,119609
08,106,00000,DISTRICT,Dhaulpur,801,959066,520930,438136
08,106,00515,SUB-DISTRICT,Baseri,194,226786,123327,103459
08,106,00516,SUB-DISTRICT,Bari,170,182929,100524,82405
08,106,00517,SUB-DISTRICT,Sepau,130,191079,102497,88582
08,106,00518,SUB-DISTRICT,Dhaulpur,195,228034,123657,104377
08,106,00519,SUB-DISTRICT,Rajakhera,112,130238,70925,59313
08,107,00000,DISTRICT,Karauli,851,1240143,668185,571958
08,107,00520,SUB-DISTRICT,Todabhim,148,228203,122525,105678
08,107,00521,SUB-DISTRICT,Nadoti,96,150898,80479,70419
08,107,00522,SUB-DISTRICT,Hindaun,160,318422,171569,146853
08,107,00523,SUB-DISTRICT,Karauli,206,266168,143984,122184
08,107,00524,SUB-DISTRICT,Mandrail,74,74600,40659,33941
08,107,00525,SUB-DISTRICT,Sapotra,167,201852,108969,92883
08,108,00000,DISTRICT,Sawai Madhopur,758,1069084,564592,504492
08,108,00526,SUB-DISTRICT,Gangapur,118,216553,115551,101002
08,108,00527,SUB-DISTRICT,Bamanwas,141,171648,91628,80020
08,108,00528,SUB-DISTRICT,Malarna Doongar,61,105732,55413,50319
08,108,00529,SUB-DISTRICT,Bonli,99,127441,67087,60354
08,108,00530,SUB-DISTRICT,Chauth Ka Barwara,66,97500,50627,46873
08,108,00531,SUB-DISTRICT,Sawai Madhopur,147,213771,111714,102057
08,108,00532,SUB-DISTRICT,Khandar,126,136439,72572,63867
08,109,00000,DISTRICT,Dausa,1079,1432616,751900,680716
08,109,00533,SUB-DISTRICT,Baswa,229,294214,154652,139562
08,109,00534,SUB-DISTRICT,Mahwa,161,227861,120859,107002
08,109,00535,SUB-DISTRICT,Sikrai,139,260484,136682,123802
08,109,00536,SUB-DISTRICT,Dausa,248,334977,175053,159924
08,109,00537,SUB-DISTRICT,Lalsot,302,315080,164654,150426
08,110,00000,DISTRICT,Jaipur,2126,3154331,1642924,1511407
08,110,00538,SUB-DISTRICT,Kotputli,144,364054,191713,172341
08,110,00539,SUB-DISTRICT,Viratnagar,100,145519,76272,69247
08,110,00540,SUB-DISTRICT,Shahpura,100,218450,114949,103501
08,110,00541,SUB-DISTRICT,Chomu,114,322857,167857,155000
08,110,00542,SUB-DISTRICT,Phulera (Hq.Sambhar),238,355132,184064,171068
08,110,00543,SUB-DISTRICT,Mauzamabad,148,213016,109983,103033
08,110,00544,SUB-DISTRICT,Phagi,169,191126,99226,91900
08,110,00545,SUB-DISTRICT,Sanganer,144,174893,90298,84595
08,110,00546,SUB-DISTRICT,Jaipur,72,128716,66785,61931
08,110,00547,SUB-DISTRICT,Amber,192,319630,166351,153279
08,110,00548,SUB-DISTRICT,Jamwa Ramgarh,233,295571,154444,141127
08,110,00549,SUB-DISTRICT,Bassi,206,235165,122194,112971
08,110,00550,SUB-DISTRICT,Chaksu,266,190202,98788,91414
08,111,00000,DISTRICT,Sikar,1162,2043427,1047469,995958
08,111,00551,SUB-DISTRICT,Fatehpur,127,180019,89988,90031
08,111,00552,SUB-DISTRICT,Lachhmangarh,170,267564,134790,132774
08,111,00553,SUB-DISTRICT,Sikar,201,399689,204580,195109
08,111,00554,SUB-DISTRICT,Danta Ramgarh,242,365356,186789,178567
08,111,00555,SUB-DISTRICT,Sri Madhopur,230,473462,244103,229359
08,111,00556,SUB-DISTRICT,Neem-Ka-Thana,192,357337,187219,170118
08,112,00000,DISTRICT,Nagaur,1575,2670539,1368771,1301768
08,112,00557,SUB-DISTRICT,Ladnu,99,187367,95217,92150
08,112,00558,SUB-DISTRICT,Didwana,189,343254,174495,168759
08,112,00559,SUB-DISTRICT,Jayal,139,269024,138528,130496
08,112,00560,SUB-DISTRICT,Nagaur,192,344603,177533,167070
08,112,00561,SUB-DISTRICT,Kheenvsar,92,192924,100077,92847
08,112,00562,SUB-DISTRICT,Merta,197,308254,158369,149885
08,112,00563,SUB-DISTRICT,Degana,199,289720,147146,142574
08,112,00564,SUB-DISTRICT,Parbatsar,117,208848,106441,102407
08,112,00565,SUB-DISTRICT,Makrana,134,205692,105560,100132
08,112,00566,SUB-DISTRICT,Nawa,217,320853,165405,155448
08,113,00000,DISTRICT,Jodhpur,1836,2422551,1260328,1162223
08,113,00567,SUB-DISTRICT,Phalodi,500,514646,270291,244355
08,113,00568,SUB-DISTRICT,Osian,264,465257,242164,223093
08,113,00569,SUB-DISTRICT,Bhopalgarh,160,320952,165645,155307
08,113,00570,SUB-DISTRICT,Jodhpur,133,239924,124447,115477
08,113,00571,SUB-DISTRICT,Shergarh,507,452134,237085,215049
08,113,00572,SUB-DISTRICT,Luni,170,221979,114403,107576
08,113,00573,SUB-DISTRICT,Bilara,102,207659,106293,101366
08,114,00000,DISTRICT,Jaisalmer,756,580894,312447,268447
08,114,00574,SUB-DISTRICT,Jaisalmer,338,199766,108579,91187
08,114,00575,SUB-DISTRICT,Pokaran,298,280108,148854,131254
08,114,00576,SUB-DISTRICT,Fatehgarh,120,101020,55014,46006
08,115,00000,DISTRICT,Barmer,2452,2421914,1273249,1148665
08,115,00577,SUB-DISTRICT,Sheo,298,237080,127247,109833
08,115,00578,SUB-DISTRICT,Baytoo,340,253350,132783,120567
08,115,00579,SUB-DISTRICT,Pachpadra,277,348288,181314,166974
08,115,00580,SUB-DISTRICT,Siwana,128,272560,142442,130118
08,115,00581,SUB-DISTRICT,Gudha Malani,522,447398,233722,213676
08,115,00582,SUB-DISTRICT,Barmer,295,269893,143613,126280
08,115,00583,SUB-DISTRICT,Ramsar,166,108001,56709,51292
08,115,00584,SUB-DISTRICT,Chohtan,426,485344,255419,229925
08,116,00000,DISTRICT,Jalor,791,1676975,857619,819356
08,116,00585,SUB-DISTRICT,Sayla,51,176682,90131,86551
08,116,00586,SUB-DISTRICT,Ahore,134,222775,110392,112383
08,116,00587,SUB-DISTRICT,Jalor,73,210342,107070,103272
08,116,00588,SUB-DISTRICT,Bhinmal,104,254621,128388,126233
08,116,00589,SUB-DISTRICT,Bagora,58,151141,78110,73031
08,116,00590,SUB-DISTRICT,Sanchore,276,454583,236942,217641
08,116,00591,SUB-DISTRICT,Raniwara,95,206831,106586,100245
08,117,00000,DISTRICT,Sirohi,470,827692,424252,403440
08,117,00592,SUB-DISTRICT,Sheoganj,70,114276,58440,55836
08,117,00593,SUB-DISTRICT,Sirohi,84,141122,71175,69947
08,117,00594,SUB-DISTRICT,Pindwara,107,221887,114090,107797
08,117,00595,SUB-DISTRICT,Abu Road,82,136676,69911,66765
08,117,00596,SUB-DISTRICT,Reodar,127,213731,110636,103095
08,118,00000,DISTRICT,Pali,1017,1577567,787559,790008
08,118,00597,SUB-DISTRICT,Jaitaran,108,204155,102462,101693
08,118,00598,SUB-DISTRICT,Raipur,137,205254,103005,102249
08,118,00599,SUB-DISTRICT,Sojat,123,165359,82056,83303
08,118,00600,SUB-DISTRICT,Rohat,79,120963,62111,58852
08,118,00601,SUB-DISTRICT,Pali,101,138311,69627,68684
08,118,00602,SUB-DISTRICT,Marwar Junction,156,186974,92083,94891
08,118,00603,SUB-DISTRICT,Desuri,136,193067,94829,98238
08,118,00604,SUB-DISTRICT,Sumerpur,66,144303,71493,72810
08,118,00605,SUB-DISTRICT,Bali,111,219181,109893,109288
08,119,00000,DISTRICT,Ajmer,1099,1547642,789397,758245
08,119,00606,SUB-DISTRICT,Kishangarh,171,263345,135114,128231
08,119,00607,SUB-DISTRICT,Ajmer,85,220616,113633,106983
08,119,00608,SUB-DISTRICT,Peesangan,64,127803,65075,62728
08,119,00609,SUB-DISTRICT,Beawar,222,191783,96466,95317
08,119,00610,SUB-DISTRICT,Masuda,158,185713,95202,90511
08,119,00611,SUB-DISTRICT,Nasirabad,90,136682,69889,66793
08,119,00612,SUB-DISTRICT,Bhinay,95,126466,64154,62312
08,119,00613,SUB-DISTRICT,Sarwar,112,134366,68268,66098
08,119,00614,SUB-DISTRICT,Kekri,102,160868,81596,79272
08,120,00000,DISTRICT,Tonk,1116,1103603,568045,535558
08,120,00615,SUB-DISTRICT,Malpura,153,204881,105020,99861
08,120,00616,SUB-DISTRICT,Peeplu,118,117644,60740,56904
08,120,00617,SUB-DISTRICT,Niwai,204,195187,101301,93886
08,120,00618,SUB-DISTRICT,Tonk,124,121514,62592,58922
08,120,00619,SUB-DISTRICT,Todaraisingh,139,123311,62849,60462
08,120,00620,SUB-DISTRICT,Deoli,169,192343,98637,93706
08,120,00621,SUB-DISTRICT,Uniara,209,148723,76906,71817
08,121,00000,DISTRICT,Bundi,867,888205,461734,426471
08,121,00622,SUB-DISTRICT,Hindoli,184,219968,114242,105726
08,121,00623,SUB-DISTRICT,Nainwa,190,176585,92236,84349
08,121,00624,SUB-DISTRICT,Indragarh,116,87066,45457,41609
08,121,00625,SUB-DISTRICT,Keshoraipatan,112,108612,56203,52409
08,121,00626,SUB-DISTRICT,Bundi,265,295974,153596,142378
08,122,00000,DISTRICT,Bhilwara,1790,1895869,955378,940491
08,122,00627,SUB-DISTRICT,Asind,209,237519,118766,118753
08,122,00628,SUB-DISTRICT,Hurda,82,111428,56836,54592
08,122,00629,SUB-DISTRICT,Shahpura,162,176700,89868,86832
08,122,00630,SUB-DISTRICT,Banera  ,87,123714,62298,61416
08,122,00631,SUB-DISTRICT,Mandal  ,212,235640,115728,119912
08,122,00632,SUB-DISTRICT,Raipur,89,97869,48256,49613
08,122,00633,SUB-DISTRICT,Sahara,103,116309,57267,59042
08,122,00634,SUB-DISTRICT,Bhilwara,143,186600,94360,92240
08,122,00635,SUB-DISTRICT,Kotri,180,174701,88901,85800
08,122,00636,SUB-DISTRICT,Jahazpur,228,197187,101513,95674
08,122,00637,SUB-DISTRICT,Mandalgarh,183,162859,83228,79631
08,122,00638,SUB-DISTRICT,Beejoliya,112,75343,38357,36986
08,123,00000,DISTRICT,Rajsamand,1037,972777,486960,485817
08,123,00639,SUB-DISTRICT,Bhim,140,159455,80490,78965
08,123,00640,SUB-DISTRICT,Deogarh,132,93119,46323,46796
08,123,00641,SUB-DISTRICT,Amet,151,95014,47708,47306
08,123,00642,SUB-DISTRICT,Kumbhalgarh,167,144231,70366,73865
08,123,00643,SUB-DISTRICT,Rajsamand,140,150872,76324,74548
08,123,00644,SUB-DISTRICT,Railmagra,95,131800,66260,65540
08,123,00645,SUB-DISTRICT,Nathdwara,212,198286,99489,98797
08,124,00000,DISTRICT,Dungarpur,972,1299809,651046,648763
08,124,00646,SUB-DISTRICT,Dungarpur,305,447717,224841,222876
08,124,00647,SUB-DISTRICT,Aspur,171,224243,112422,111821
08,124,00648,SUB-DISTRICT,Sagwara,244,309086,152622,156464
08,124,00649,SUB-DISTRICT,Simalwara,252,318763,161161,157602
08,125,00000,DISTRICT,Banswara,1485,1669864,842767,827097
08,125,00650,SUB-DISTRICT,Ghatol,238,287101,144092,143009
08,125,00651,SUB-DISTRICT,Garhi  ,206,282802,143067,139735
08,125,00652,SUB-DISTRICT,Banswara,334,357570,180919,176651
08,125,00653,SUB-DISTRICT,Bagidora,308,373825,189168,184657
08,125,00654,SUB-DISTRICT,Kushalgarh,399,368566,185521,183045
